ids,cpl1,cpl2,cpl3,cpl4,cpl5,cpl6,cpl7,cpl8
6238,8.33987,10.3878,11.3459,1.02868e-08,4.62594,0.00394726,6.0906e-05,0.103723
6239,8.51415,10.6591,9.58777,1.08921e-08,4.37764,0.00263819,0.00153983,0.106972
6240,8.4557,10.555,10.4384,1.02459e-08,4.68883,0.00218823,0.002745,0.0726504
6241,8.27608,10.276,10.5137,1.06793e-08,4.91396,0.001567,0.000602655,0.0847756
6242,8.26201,10.1637,10.347,1.04489e-08,5.40716,0.00547665,0.000784055,0.0548413
6243,8.44761,10.4565,9.83051,1.04026e-08,5.15389,0.00218169,0.00139708,0.136605
6244,8.4236,10.4568,10.8499,1.02887e-08,4.73023,0.00539332,0.00064771,0.0923381
6245,8.50353,10.5311,11.2562,1.07567e-08,5.12472,0.00265524,0.00280313,0.0716104
6246,8.35824,10.3967,9.54326,1.06211e-08,4.75197,0.0035624,0.00147234,0.0423165
6247,8.40312,10.5064,9.74013,1.01541e-08,4.27441,0.00523285,0.00118622,0.0994145
6248,8.266,10.2624,11.4044,1.03344e-08,4.91898,0.000847209,1.79169e-05,0.0563463
6249,8.41258,10.3727,11.9638,1.03403e-08,5.38739,0.00212577,0.00031415,0.10542
6250,8.43823,10.4574,10.6561,1.07901e-08,5.21136,0.000339226,0.00145873,0.0866165
6251,8.36112,10.3803,10.5379,1.03418e-08,4.81812,0.00396474,0.000930269,0.0823947
6252,8.34902,10.3181,10.6878,1.03223e-08,5.26971,0.00273537,0.000447706,0.0328074
6253,8.50435,10.5929,11.4905,1.00085e-08,4.82038,0.000965623,0.00349517,0.0751247
6254,8.2503,10.1773,10.834,1.02223e-08,5.24708,0.00476046,8.15888e-05,0.0651714
6255,8.46813,10.4474,10.7948,1.04876e-08,5.4155,0.0011469,0.00130141,0.0608656
6256,8.2799,10.3081,12.2129,1.05439e-08,4.63417,0.00407378,0.000972207,0.0608125
6257,8.3589,10.3284,11.1331,1.03204e-08,5.24667,0.00230734,0.000262169,0.100119
6258,8.34188,10.3098,10.1851,1.05037e-08,5.18394,0.00420604,0.00122194,0.0766143
6259,8.50973,10.6506,9.65838,1.09784e-08,4.41472,0.00218921,0.00177681,0.102188
6260,8.25161,10.3495,10.9021,1.00921e-08,4.13556,0.00181523,0.00109453,0.104609
6261,8.15165,10.0902,9.51247,1.09061e-08,5.08139,0.00317487,0.00107822,0.0982877
6262,8.47283,10.5028,12.7234,1.00832e-08,4.83361,0.00674113,0.00199465,0.079824
6263,8.58667,10.7025,10.8126,1.07102e-08,4.70335,0.0031884,0.00226712,0.0800527
6264,8.20201,10.0567,11.2234,1.00485e-08,4.84004,0.0188269,1.08803e-05,0.0948852
6265,8.38513,10.403,11.4768,1.02996e-08,4.94234,0.003881,0.00136383,0.0879634
6266,8.47806,10.6514,9.27188,1.03033e-08,4.36239,0.000285921,0.00142852,0.0402434
6267,8.39301,10.5123,9.5646,1.06978e-08,4.4495,0.00164427,0.0027308,0.118728
6268,8.47962,10.5577,9.86389,1.09248e-08,4.9018,6.37696e-06,0.00236146,0.0831664
6269,8.49212,10.543,10.5617,1.08586e-08,5.1043,0.000854129,0.00182332,0.0846062
6270,8.46833,10.4968,10.5884,1.0086e-08,4.95191,0.00389697,0.000889481,0.0855654
6271,8.58637,10.6735,9.69826,1.05454e-08,4.99639,0.00143474,0.00225101,0.0839756
6272,8.27709,10.2952,10.7166,1.0039e-08,4.86083,0.00154515,0.00130154,0.0742186
6273,8.42035,10.4583,10.2466,1.07605e-08,4.91663,0.00345461,0.000845568,0.0723618
6274,8.38081,10.3972,11.5611,1.03031e-08,4.93689,0.00398768,0.0013753,0.0873593
6275,8.39266,10.4661,9.60142,1.03095e-08,4.72597,0.00187149,0.00122344,0.0767803
6276,8.34252,10.3777,12.275,1.02686e-08,4.56244,0.00657845,0.00104939,0.0965813
6277,8.40839,10.3688,11.8832,1.03378e-08,5.37386,0.00225446,0.000328022,0.105131
6278,8.38978,10.4043,10.1681,1.01151e-08,4.88079,0.00358318,0.000786421,0.064951
6279,8.60796,10.6899,10.179,1.07435e-08,4.97087,0.0018041,0.00253332,0.0889909
6280,8.28067,10.3066,10.6925,1.00386e-08,4.86182,0.000721511,0.00136306,0.0732336
6281,8.33878,10.3138,11.4035,1.06754e-08,4.86815,0.00629808,0.00183098,0.0733615
6282,8.32505,10.3222,9.47745,1.05284e-08,4.82596,0.00622167,0.000936391,0.0624869
6283,8.38133,10.3972,11.4926,1.02862e-08,4.94609,0.00394679,0.00129999,0.0843613
6284,8.4485,10.4435,10.3763,1.01189e-08,5.06857,0.00451663,0.00086507,0.0856891
6285,8.37941,10.3384,11.3119,1.0189e-08,5.26801,0.00496479,0.00113085,0.043101
6286,8.46841,10.5807,10.8615,1.01761e-08,4.65708,0.00139661,0.00296987,0.0663536
6287,8.47125,10.4674,11.2628,1.05353e-08,5.27506,0.00397663,0.00188809,0.115596
6288,8.27668,10.287,10.4105,1.06567e-08,4.87069,0.00167163,0.000956383,0.0973306
6289,8.18627,10.1419,9.83175,1.08271e-08,5.03411,0.00309247,0.00105643,0.0966284
6290,8.46056,10.4272,11.1238,1.09379e-08,5.33539,0.0032531,0.000402174,0.0903511
6291,8.35406,10.3931,10.1565,1.07019e-08,4.95407,0.00120853,0.00229566,0.124591
6292,8.3098,10.2902,10.6696,1.06535e-08,5.07944,0.0034308,2.21051e-05,0.107494
6293,8.45431,10.4303,10.6397,1.05091e-08,5.37767,0.0017097,0.00126939,0.0599167
6294,8.31459,10.2174,10.145,1.03433e-08,5.39409,0.00575574,0.000822552,0.0668209
6295,8.36948,10.4718,11.0397,1.05192e-08,4.29935,0.00402086,0.0018967,0.084581
6296,8.33469,10.3092,11.4088,1.06785e-08,4.85769,0.00635405,0.00183017,0.0721807
6297,8.45643,10.5326,12.2966,1.08417e-08,4.67296,0.00459228,0.00143214,0.111076
6298,8.49419,10.4671,11.3944,1.09404e-08,5.38485,0.00267413,0.000181322,0.0987022
6299,8.35159,10.3581,12.1319,1.03267e-08,4.90004,0.00470972,0.00145294,0.0832704
6300,8.21038,10.2043,10.1488,1.02581e-08,4.6323,0.00478209,0.00202736,0.088986
6301,8.36644,10.3935,9.62238,1.08309e-08,5.05166,0.000976428,0.00119601,0.0906389
6302,8.46377,10.6029,9.64388,1.08855e-08,4.35115,0.00270362,0.00194142,0.122514
6303,8.38373,10.4783,10.2355,1.07653e-08,4.56727,0.00256322,0.0029433,0.117599
6304,8.60131,10.7714,10.5986,1.0443e-08,4.59224,0.00113804,0.00236227,0.0812448
6305,8.27496,10.2754,10.4965,1.06793e-08,4.91504,0.00147494,0.000579047,0.0850178
6306,8.25593,10.3129,10.2687,1.01532e-08,4.3888,0.00336859,0.00101907,0.100571
6307,8.40463,10.4821,10.624,1.02019e-08,4.20854,0.0079829,0.000715122,0.0747902
6308,8.32851,10.3342,10.8894,1.05178e-08,4.83174,0.00511761,0.00126345,0.0546845
6309,8.33861,10.3323,10.0834,1.08416e-08,4.73827,0.00776966,0.00107304,0.0751416
6310,8.42495,10.4758,10.7341,1.03428e-08,4.85007,0.00320339,0.00324987,0.0971239
6311,8.38337,10.3868,10.4932,1.00881e-08,5.06874,0.00363406,0.000273756,0.0396693
6312,8.42037,10.5579,10.0522,1.01307e-08,4.39708,0.000848736,0.0010183,0.0437655
6313,8.39426,10.3758,9.80911,1.05532e-08,4.88629,0.00897911,0.00112404,0.0958208
6314,8.4505,10.4773,10.776,1.06709e-08,5.11273,0.000927007,0.00147214,0.0928332
6315,8.27394,10.2723,10.5066,1.06705e-08,4.914,0.00171639,0.000571141,0.0851551
6316,8.37378,10.5123,11.3667,1.00739e-08,4.16091,0.00171157,0.00140498,0.0951405
6317,8.29454,10.2041,10.6927,1.03711e-08,5.37518,0.00661391,0.00222085,0.056937
6318,8.49217,10.6017,9.21381,1.03803e-08,4.52948,0.00382607,0.000319578,0.0517686
6319,8.39361,10.3802,9.83248,1.03562e-08,5.11211,0.00417143,0.000602892,0.0963846
6320,8.34988,10.3532,12.0587,1.03623e-08,4.89576,0.00487609,0.00149111,0.0821483
6321,8.2259,10.2128,10.2752,1.02565e-08,4.70344,0.0052009,0.00232974,0.0863276
6322,8.42305,10.5283,9.47607,1.07533e-08,4.3711,0.00482845,0.00181425,0.103217
6323,8.41437,10.4287,10.466,1.0832e-08,5.21001,0.000431411,0.00171106,0.0874512
6324,8.36715,10.4282,10.319,1.05454e-08,4.64501,0.00301856,0.00123257,0.0463351
6325,8.33742,10.2902,11.5154,1.04647e-08,4.8234,0.011033,0.00132715,0.092189
6326,8.45624,10.5074,11.2638,1.00941e-08,4.9385,0.0018589,0.00295907,0.0707525
6327,8.234,10.1894,10.3633,1.02716e-08,4.94034,0.00517851,0.000450073,0.0624169
6328,8.52802,10.6366,11.2968,1.04445e-08,4.62355,0.00383224,0.00204869,0.0544481
6329,8.45072,10.4157,10.3641,1.02638e-08,5.1887,0.00602675,0.000668649,0.0836805
6330,8.48941,10.5216,10.7662,1.07519e-08,5.08225,0.00196733,0.000550433,0.0814012
6331,8.28667,10.2942,9.58495,1.03421e-08,4.62081,0.0051182,0.00122556,0.0594243
6332,8.60156,10.7719,10.5958,1.0444e-08,4.59164,0.0011383,0.00236997,0.0812953
6333,8.26587,10.2077,10.7366,1.02611e-08,5.39541,0.000870911,6.33261e-05,0.0553176
6334,8.34241,10.3808,10.6026,1.03875e-08,4.79756,0.00247251,0.000343349,0.081239
6335,8.42542,10.4379,10.5057,1.06267e-08,5.07517,0.00380991,0.00345315,0.0748293
6336,8.24918,10.2545,11.0653,1.08285e-08,4.96836,0.000483206,3.3459e-05,0.0749019
6337,8.4212,10.4044,10.6803,1.02786e-08,5.08778,0.00534312,0.00067789,0.0820166
6338,8.54109,10.6709,10.2972,1.05482e-08,4.69631,0.00143232,0.00190843,0.0875231
6339,8.36626,10.3644,12.4886,1.02746e-08,4.93308,0.00524746,0.00132367,0.0723544
6340,8.56034,10.6378,10.4309,1.05295e-08,5.05646,0.00150917,0.00387159,0.0740631
6341,8.30943,10.2676,9.53876,1.07549e-08,5.12284,0.00495226,0.00130504,0.0508457
6342,8.40424,10.4534,10.5863,1.04561e-08,4.7541,0.00408489,0.00106146,0.098524
6343,8.30764,10.2723,11.3703,1.02921e-08,5.09495,0.00449269,0.00226398,0.0599485
6344,8.45841,10.4754,10.4541,1.00749e-08,4.98167,0.00435561,0.00101726,0.0886648
6345,8.28215,10.2722,9.00994,1.03388e-08,4.69017,0.00537835,0.00150372,0.0491824
6346,8.46445,10.5269,11.7789,1.00854e-08,4.85295,0.00220297,0.00286766,0.0743241
6347,8.4548,10.432,10.5988,1.05182e-08,5.38209,0.00148456,0.0012228,0.0595599
6348,8.39989,10.4119,10.6117,1.05259e-08,4.91473,0.00463317,0.00180037,0.072979
6349,8.40651,10.427,10.5508,1.05162e-08,4.90132,0.00365247,0.000837171,0.0551468
6350,8.38091,10.3403,10.1833,1.06417e-08,5.39826,0.00386097,0.00281795,0.0574943
6351,8.51983,10.6173,12.2286,1.01742e-08,4.58607,0.00347479,0.00187181,0.0913034
6352,8.33587,10.3466,10.5693,1.05422e-08,4.89226,0.00339793,0.001985,0.112236
6353,8.29472,10.3408,10.3819,1.07549e-08,4.78373,0.000500384,0.000743752,0.0876774
6354,8.49852,10.6145,10.9899,1.02094e-08,4.65706,0.000848479,0.000112674,0.0613492
6355,8.50605,10.5427,10.5796,1.03163e-08,5.21945,0.00101409,0.00394967,0.048908
6356,8.4533,10.4856,10.5473,1.0331e-08,4.76091,0.0062858,0.00101661,0.0858216
6357,8.26403,10.2259,9.36886,1.0549e-08,4.92833,0.00653736,0.00116293,0.0736542
6358,8.29799,10.3066,10.7426,1.06931e-08,4.88223,0.00209541,0.000684616,0.0885713
6359,8.39525,10.4371,9.37299,1.02366e-08,4.94928,0.00181382,0.000748147,0.0935996
6360,8.36638,10.3128,9.97259,1.07297e-08,5.35883,0.00555807,0.00171672,0.0666251
6361,8.30845,10.3405,9.49145,1.03225e-08,4.63765,0.0046418,0.00125828,0.0668107
6362,8.32045,10.2194,10.0398,1.03565e-08,5.33916,0.0065188,0.000170197,0.0870201
6363,8.3846,10.3889,11.7176,1.04871e-08,5.03865,0.00341155,0.00147135,0.0781094
6364,8.36834,10.4667,11.4547,1.00872e-08,4.26844,0.00333747,0.000711652,0.0505625
6365,8.36939,10.3753,10.4603,1.0246e-08,5.0807,0.00290736,0.00157127,0.044204
6366,8.40685,10.3438,9.31788,1.00195e-08,5.467,0.00407599,4.87463e-05,0.10389
6367,8.25691,10.1659,10.3363,1.05804e-08,5.11339,0.00819094,0.00111515,0.103479
6368,8.5014,10.588,9.14126,1.02375e-08,4.81979,0.0019225,0.00146035,0.119849
6369,8.38538,10.3943,12.8221,1.02771e-08,4.84507,0.00608061,0.0015636,0.0755977
6370,8.47338,10.6438,9.33522,1.02893e-08,4.3652,0.000331607,0.00139522,0.0405293
6371,8.36698,10.3616,10.1808,1.03121e-08,5.00828,0.00398163,0.0010385,0.0915947
6372,8.36754,10.3061,10.8842,1.07013e-08,4.98786,0.011006,0.00126316,0.0601677
6373,8.31103,10.2922,10.6702,1.06553e-08,5.07243,0.00349275,3.12412e-05,0.107242
6374,8.44757,10.4147,10.4888,1.05445e-08,5.45672,0.0012138,0.00108533,0.0558718
6375,8.33334,10.3566,10.6218,1.00493e-08,4.89734,0.00179844,0.00126058,0.0778065
6376,8.31941,10.2823,10.5824,1.01595e-08,5.02873,0.00486908,0.000478479,0.091483
6377,8.25642,10.1537,10.3695,1.04109e-08,5.41109,0.00552245,0.000699285,0.0526969
6378,8.59071,10.7595,11.4786,1.01308e-08,4.40057,0.00280174,0.00207393,0.0594904
6379,8.33192,10.3117,11.4259,1.07049e-08,4.84042,0.00596386,0.00187276,0.0700707
6380,8.18697,10.1192,9.49626,1.09454e-08,5.0675,0.00465205,0.00136526,0.0728157
6381,8.52993,10.6301,10.8087,1.01499e-08,4.81694,0.00103099,0.000170621,0.0688401
6382,8.22304,10.204,9.70058,1.02517e-08,4.83509,0.00434631,0.001899,0.0874605
6383,8.3759,10.3251,10.9993,1.06646e-08,4.96409,0.0104742,0.00123823,0.0614705
6384,8.28948,10.2818,10.5077,1.02584e-08,5.0571,0.00209884,0.00145056,0.0678584
6385,8.46168,10.5035,9.11221,1.01855e-08,4.99417,0.00206695,0.001375,0.120782
6386,8.48255,10.5825,9.32278,1.03457e-08,4.58272,0.0037747,0.000296203,0.0502336
6387,8.36423,10.3621,12.5199,1.02698e-08,4.9327,0.0052264,0.00131679,0.0720542
6388,8.42924,10.5638,10.2167,1.01788e-08,4.42215,0.00123932,0.000907735,0.0489288
6389,8.39943,10.4092,10.5957,1.07784e-08,5.04699,0.00356219,0.00170726,0.086693
6390,8.54807,10.7132,9.31154,1.01867e-08,4.46855,0.000566355,0.00238873,0.0391874
6391,8.45175,10.5127,10.4844,1.07171e-08,4.47149,0.0083663,0.00103207,0.0846037
6392,8.50761,10.5976,11.4813,1.00274e-08,4.81363,0.000978021,0.00305762,0.0740012
6393,8.40585,10.4017,10.1372,1.05313e-08,5.18398,0.00310173,0.00107071,0.0711707
6394,8.29987,10.3098,10.7195,1.04573e-08,4.39167,0.00794844,0.000693138,0.0515781
6395,8.47381,10.5556,12.0883,1.06787e-08,4.69551,0.00375434,0.00111586,0.100473
6396,8.32459,10.252,10.325,1.07139e-08,5.35266,0.00635316,0.00154202,0.0575729
6397,8.50584,10.6216,10.272,1.03621e-08,4.60881,0.00387516,0.00430907,0.0789034
6398,8.35001,10.3124,10.1095,1.03908e-08,5.24002,0.00369813,3.31435e-05,0.106001
6399,8.45011,10.528,9.95934,1.08264e-08,4.87448,0.0003651,0.00217782,0.0875755
6400,8.3078,10.3489,10.5677,1.01476e-08,4.79466,0.000961549,0.00139086,0.0771683
6401,8.48505,10.5362,9.53064,1.02177e-08,5.06876,0.00144845,0.00110896,0.101884
6402,8.52288,10.6198,11.438,1.01157e-08,4.78195,0.00103618,0.00100515,0.068731
6403,8.28542,10.1638,9.79684,1.03312e-08,5.36297,0.00738307,0.000141363,0.0876396
6404,8.2825,10.2142,9.54474,1.08274e-08,5.09599,0.0063078,0.00149626,0.0489994
6405,8.31865,10.359,9.82472,1.03355e-08,4.71474,0.00209062,0.00129272,0.0862631
6406,8.42352,10.4453,10.5657,1.0753e-08,5.1711,0.000485068,0.00184324,0.0861309
6407,8.51411,10.639,9.31512,1.02382e-08,4.71333,0.000673242,0.00179799,0.0479091
6408,8.40089,10.4584,11.1892,1.07451e-08,4.87496,0.00108285,0.000584428,0.0876114
6409,8.42529,10.398,9.45625,1.02489e-08,5.32377,0.00304467,0.000634836,0.0986384
6410,8.38883,10.3584,11.2077,1.0693e-08,4.91733,0.00952954,0.00126937,0.0694375
6411,8.50732,10.5974,11.4777,1.0025e-08,4.81637,0.000938629,0.0030616,0.0737092
6412,8.41098,10.3629,10.5581,1.0451e-08,5.4204,0.00208634,0.000852138,0.0642723
6413,8.2589,10.273,10.4187,1.07308e-08,4.8818,0.000151578,0.000491797,0.0820851
6414,8.45218,10.5418,10.1421,1.06112e-08,4.53754,0.00447948,0.000990564,0.0623393
6415,8.34569,10.3262,8.65553,1.05296e-08,4.88843,0.00644554,0.00105984,0.0811535
6416,8.43555,10.5191,12.3059,1.02974e-08,4.69907,0.00183979,0.0006359,0.0796644
6417,8.37149,10.4641,9.37362,1.06093e-08,4.57235,0.00134778,0.00167336,0.113575
6418,8.57128,10.7405,9.27665,1.07174e-08,4.41542,0.00206047,0.000945233,0.0872694
6419,8.27261,10.1813,10.2703,1.03931e-08,5.37819,0.00524979,0.000752604,0.0580693
6420,8.4926,10.6322,9.18741,1.04e-08,4.56678,0.000886759,0.00290555,0.134058
6421,8.34537,10.3194,9.5571,1.06714e-08,5.05781,0.00474168,0.00146878,0.0636971
6422,8.56736,10.6195,11.5139,1.04976e-08,5.14839,0.00028046,0.00048946,0.0852199
6423,8.26597,10.2486,11.2369,1.0316e-08,5.03848,0.000853154,2.93062e-05,0.0560883
6424,8.42694,10.4796,10.2491,1.05731e-08,4.90942,0.00238306,0.00190215,0.0951272
6425,8.50625,10.5965,11.474,1.00259e-08,4.8174,0.000924478,0.00302794,0.0739546
6426,8.3184,10.3708,10.3554,1.01002e-08,4.76312,0.000990552,0.00173913,0.0824501
6427,8.33988,10.376,11.3168,1.07367e-08,4.92537,0.000812868,0.00165308,0.0694049
6428,8.47325,10.5203,8.70772,1.01755e-08,5.00147,0.00169193,0.00138191,0.126566
6429,8.45128,10.4631,11.3,1.08506e-08,5.15035,0.00194228,0.000366715,0.0936014
6430,8.40437,10.475,10.5381,1.03798e-08,4.78268,0.000843543,0.00129338,0.0653646
6431,8.44001,10.5036,10.4219,1.08459e-08,4.42704,0.00879406,0.0011358,0.0744628
6432,8.33801,10.3959,9.52292,1.09807e-08,4.63527,0.00288288,0.00137833,0.104104
6433,8.28647,10.3075,10.8828,1.05201e-08,4.55205,0.00599969,0.00161662,0.0565787
6434,8.41523,10.4142,9.46445,1.03148e-08,5.16754,0.00295617,0.00056604,0.0994139
6435,8.3215,10.2927,10.5736,1.01488e-08,5.26102,0.00195284,6.66594e-05,0.0463828
6436,8.51429,10.6169,12.4125,1.01495e-08,4.59104,0.00308104,0.00152056,0.0878801
6437,8.41119,10.4638,11.0598,1.0505e-08,4.89631,0.0015241,0.000268031,0.103471
6438,8.43057,10.4449,10.5856,1.07453e-08,5.22664,0.000419452,0.00165167,0.0811051
6439,8.38359,10.3212,10.5948,1.0479e-08,5.12364,0.00822462,0.000877129,0.0771817
6440,8.32511,10.321,10.5484,1.06311e-08,4.96265,0.00379831,2.23686e-05,0.0966574
6441,8.40945,10.4205,8.97586,1.04077e-08,5.01706,0.00320691,0.00147099,0.100464
6442,8.46521,10.4665,10.5369,1.02742e-08,5.22265,0.00226092,0.00348577,0.0752565
6443,8.38302,10.4263,10.2535,1.00759e-08,4.74375,0.00286752,0.000626443,0.0596627
6444,8.39942,10.4561,11.2035,1.07475e-08,4.87663,0.00108304,0.000587563,0.0877788
6445,8.45041,10.5132,10.5269,1.08238e-08,4.48114,0.0081527,0.00108051,0.0750477
6446,8.3542,10.3696,10.4356,1.04175e-08,4.9295,0.00215967,0.00074279,0.085228
6447,8.2478,10.2463,11.0779,1.07915e-08,4.96103,0.00137177,3.81912e-05,0.0760014
6448,8.40932,10.4474,8.97641,1.05245e-08,4.74513,0.00582373,0.00202507,0.0776379
6449,8.36432,10.4753,9.37781,1.05932e-08,4.38456,0.00229494,0.00159926,0.117032
6450,8.41179,10.3731,10.8761,1.05422e-08,5.31464,0.00393693,0.00168553,0.100866
6451,8.42285,10.3958,9.43171,1.02575e-08,5.31043,0.0031489,0.000647862,0.0981025
6452,8.53126,10.5858,9.49442,1.02309e-08,5.12625,0.00152072,0.00112209,0.104416
6453,8.3116,10.2307,10.093,1.07029e-08,5.47282,0.00511251,0.00157504,0.0578624
6454,8.34271,10.244,10.0952,1.04795e-08,5.20783,0.00864412,0.000554501,0.0839634
6455,8.48307,10.4537,11.3989,1.09129e-08,5.37436,0.0029412,0.000173559,0.099637
6456,8.35781,10.354,12.7069,1.02238e-08,4.90428,0.00569126,0.00128441,0.0711789
6457,8.38445,10.4261,11.722,1.0389e-08,4.89346,0.000844217,0.00210345,0.0528745
6458,8.43857,10.4928,10.465,1.08302e-08,4.51811,0.00805041,0.00111865,0.0729354
6459,8.50868,10.6598,9.8293,1.0867e-08,4.35611,0.00245534,0.0015467,0.104929
6460,8.47169,10.5508,9.94548,1.0901e-08,4.87515,0.000219726,0.00230536,0.0849839
6461,8.44717,10.4144,10.4874,1.0544e-08,5.4556,0.00121947,0.0010868,0.0559289
6462,8.27783,10.2503,10.0859,1.02119e-08,5.01867,0.00325508,0.000177026,0.0849833
6463,8.30617,10.2055,10.0681,1.04072e-08,5.46253,0.00448472,0.000816903,0.0434056
6464,8.51603,10.6143,11.3172,1.01605e-08,4.7599,0.00106878,0.000101335,0.0668104
6465,8.3932,10.3891,9.41365,1.03379e-08,4.92773,0.00556459,0.00104189,0.0843197
6466,8.48097,10.481,11.1325,1.09052e-08,5.11201,0.00432818,0.000452801,0.0915606
6467,8.40042,10.3879,10.2016,1.07394e-08,5.17511,0.00226908,0.00114528,0.0956304
6468,8.23282,10.173,9.16854,1.06203e-08,5.22893,0.00330426,0.00110368,0.13117
6469,8.49408,10.5391,9.59534,1.02114e-08,5.13017,0.00166896,0.00215812,0.0766783
6470,8.30819,10.311,10.474,1.02135e-08,4.96429,0.00263702,0.000757019,0.0489712
6471,8.39628,10.4051,10.4394,1.06638e-08,5.16195,0.00106821,0.00169253,0.0821551
6472,8.43584,10.4556,11.3964,1.01625e-08,4.83766,0.0076713,0.00285918,0.0679328
6473,8.45227,10.4567,9.59612,1.03734e-08,5.22133,0.00278422,0.000812459,0.096593
6474,8.35667,10.3517,10.9399,1.04709e-08,4.98953,0.00500769,0.00107711,0.0927826
6475,8.234,10.2672,10.4983,1.02141e-08,4.44155,0.00283558,0.0010335,0.0894011
6476,8.46477,10.5056,9.31662,1.01725e-08,4.96437,0.00304604,0.00171646,0.113288
6477,8.31935,10.3548,9.74055,1.03672e-08,4.53954,0.00520531,0.00099036,0.0587575
6478,8.44857,10.579,10.2629,1.02442e-08,4.53628,0.000849255,0.00177447,0.0535235
6479,8.40711,10.4944,10.3952,1.0703e-08,4.55803,0.00195281,0.000905907,0.085059
6480,8.3828,10.3736,10.8023,1.02987e-08,5.25939,0.00209844,0.000397232,0.0361413
6481,8.47667,10.4992,9.59589,1.02346e-08,5.10587,0.00348296,0.0017357,0.0953246
6482,8.4461,10.5173,10.3909,1.08466e-08,4.87567,0.000525425,0.00169709,0.0859736
6483,8.4682,10.469,9.96103,1.04405e-08,5.34435,0.00114159,0.000927978,0.0615829
6484,8.29488,10.2152,10.1353,1.0377e-08,5.30285,0.0042268,0.000850778,0.050599
6485,8.47098,10.5756,11.5686,1.02578e-08,4.45024,0.00385057,0.000523347,0.0601244
6486,8.57561,10.6319,11.8027,1.05116e-08,5.12706,0.000168554,0.000360374,0.0810584
6487,8.42886,10.4037,10.6688,1.0202e-08,5.39578,0.00148963,0.000767384,0.0801447
6488,8.45296,10.4622,10.3724,1.00668e-08,5.00265,0.00466664,0.00110394,0.0907329
6489,8.42932,10.4764,10.5215,1.08664e-08,4.51909,0.00830346,0.000646802,0.0748757
6490,8.28682,10.2317,10.7958,1.03324e-08,5.32898,0.00234758,0.00027034,0.0576919
6491,8.27762,10.2974,10.3771,1.07458e-08,4.88121,0.000157573,0.000651332,0.0823401
6492,8.52338,10.5933,10.8861,1.03921e-08,4.8899,0.00191129,0.000235532,0.0575627
6493,8.40427,10.4833,9.65081,1.06192e-08,4.71537,0.00147043,0.0027201,0.0661576
6494,8.40099,10.451,9.67525,1.03987e-08,4.75091,0.0037376,0.000495615,0.0667474
6495,8.26733,10.2521,10.2678,1.02522e-08,4.99459,0.00299023,0.000288643,0.0438184
6496,8.3882,10.4449,11.1653,1.07625e-08,4.86068,0.00114128,0.000602031,0.0882068
6497,8.16506,10.1131,8.82949,1.02004e-08,5.02471,0.00222747,0.00112558,0.0947418
6498,8.45112,10.4891,9.40149,1.06925e-08,5.01013,0.00322705,0.00102795,0.0643561
6499,8.50974,10.5381,10.7932,1.07228e-08,5.12036,0.00206571,0.000818496,0.0815231
6500,8.45164,10.5213,9.6447,1.07575e-08,4.72748,0.00310436,0.00102979,0.072328
6501,8.39148,10.4471,11.1273,1.07788e-08,4.88258,0.00102732,0.000626096,0.0875549
6502,8.38316,10.3742,10.8043,1.02979e-08,5.25811,0.00209504,0.000404853,0.0362509
6503,8.50463,10.6374,10.8056,1.03633e-08,4.60665,0.00227002,0.00436042,0.0683832
6504,8.47403,10.5205,8.69236,1.01713e-08,5.01241,0.00162703,0.00140102,0.12794
6505,8.34421,10.3245,8.66522,1.05473e-08,4.87363,0.00658487,0.00105061,0.0822989
6506,8.52437,10.604,11.0913,1.0426e-08,4.75089,0.00338214,0.00211238,0.0839086
6507,8.46462,10.4606,10.482,1.00314e-08,5.07449,0.00475636,0.0011783,0.0917478
6508,8.39383,10.3599,9.58768,1.01271e-08,5.03716,0.00691131,0.00082683,0.0983047
6509,8.41593,10.4008,10.6305,1.03943e-08,5.30057,0.00256734,0.000697799,0.0517606
6510,8.39277,10.4189,9.46858,1.06588e-08,4.93063,0.00277245,0.000362687,0.0527234
